Time Data Changed,Message Time Stamp,Source ID,Source ID Description,NDOT Link ID,Route,From Route,To Route,Link Description,Sign ID,Sign Type,Message Text,Duration
06/09/2012 09:18,06/09/2012 09:18,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         5,I-215            9,,,,,,6
06/09/2012 09:23,06/09/2012 09:23,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         5,I-215           10,,,,,,6
06/09/2012 09:28,06/09/2012 09:28,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         5,I-215            9,,,,,,6
06/09/2012 09:33,06/09/2012 09:33,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         4,I-215            9,,,,,,6
06/09/2012 09:38,06/09/2012 09:38,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         4,I-215            9,,,,,,6
06/09/2012 09:43,06/09/2012 09:43,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         4,I-215            9,,,,,,6
06/09/2012 09:48,06/09/2012 09:48,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         4,I-215            9,,,,,,6
06/09/2012 09:53,06/09/2012 09:53,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         4,I-215           10,,,,,,6
06/09/2012 09:58,06/09/2012 09:58,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         4,I-215            9,,,,,,6
06/09/2012 10:03,06/09/2012 10:03,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         4,I-215            8,,,,,,6
06/09/2012 10:08,06/09/2012 10:08,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         4,I-215            8,,,,,,6
06/09/2012 10:13,06/09/2012 10:13,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         4,I-215            8,,,,,,6
06/09/2012 10:18,06/09/2012 10:18,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         4,I-215            8,,,,,,6
06/09/2012 10:23,06/09/2012 10:23,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         4,I-215            8,,,,,,6
06/09/2012 10:28,06/09/2012 10:28,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         4,I-215            8,,,,,,6
06/09/2012 10:33,06/09/2012 10:33,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         4,I-215            8,,,,,,6
06/09/2012 10:38,06/09/2012 10:38,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         4,I-215            8,,,,,,6
06/09/2012 10:43,06/09/2012 10:43,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         4,I-215            8,,,,,,6
06/09/2012 10:53,06/09/2012 10:53,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         4,I-215            8,,,,,,6
06/09/2012 10:58,06/09/2012 10:58,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         4,I-215            8,,,,,,6
06/09/2012 11:03,06/09/2012 11:03,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         4,I-215            8,,,,,,6
06/09/2012 11:08,06/09/2012 11:08,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         4,I-215            8,,,,,,6
06/09/2012 11:13,06/09/2012 11:13,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         4,I-215            8,,,,,,6
06/09/2012 11:18,06/09/2012 11:18,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         4,I-215            8,,,,,,6
06/09/2012 11:23,06/09/2012 11:23,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         4,I-215            8,,,,,,6
06/09/2012 11:28,06/09/2012 11:28,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         4,I-215            8,,,,,,6
06/09/2012 11:33,06/09/2012 11:33,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         4,I-215            8,,,,,,6
06/09/2012 11:38,06/09/2012 11:38,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         4,I-215            8,,,,,,6
06/09/2012 11:43,06/09/2012 11:43,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         4,I-215            8,,,,,,6
06/09/2012 11:48,06/09/2012 11:48,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         4,I-215            8,,,,,,6
06/09/2012 11:53,06/09/2012 11:53,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         4,I-215            8,,,,,,6
