Record Start Date,Record End Date,Source ID,Source ID Description,ID,Type Name,Asset ID,Location,Owner,Maintenance,Jurisdiction
11/09/2011 10:26,,1,FAST FMS,508,Detector or Ramp Meter- "A",DETN9507865,US 95 DECATUR NB,FAST FMS,FAST FMS,FAST FMS
11/10/2011 14:30,,1,FAST FMS,497,Detector or Ramp Meter- "A",DMS095S07937,US 95 SB JONES,FAST FMS,FAST FMS,FAST FMS
01/12/2012 10:45,,1,FAST FMS,97,Detector or Ramp Meter- "A",CCTV 406,I-515 NB at Pecos,CITY OF LAS VEGAS,CITY OF LAS VEGAS,CITY OF LAS VEGAS
01/13/2012 10:43,,1,FAST FMS,920,Detector or Ramp Meter- "A",AC Sub 1,I-215 EB  between I-215 and Las Vegas Blvd,FAST FMS,FAST FMS,FAST FMS
01/25/2012 14:06,,1,FAST FMS,929,Detector or Ramp Meter- "A",Det HD 125,I-215 EB  between I-215 EB Decatur Off-Ramp and I-215 EB Decatur On-Ramp,FAST FMS,FAST FMS,FAST FMS
01/25/2012 14:10,,1,FAST FMS,930,Detector or Ramp Meter- "A",Det HD 125,I-215 WB Jones Off,FAST FMS,FAST FMS,FAST FMS
02/07/2012 08:10,,1,FAST FMS,274,Detector or Ramp Meter- "A",DMS,I-515 NB at Mountain Vista,FAST FMS,FAST FMS,FAST FMS
02/21/2012 07:50,,1,FAST FMS,54,Detector or Ramp Meter- "A",15004014,I-15 SB  at Sahara South,CITY OF LAS VEGAS,CITY OF LAS VEGAS,CITY OF LAS VEGAS
02/22/2012 13:54,,1,FAST FMS,742,Detector or Ramp Meter- "A",DMS 50,US-93SB NV side @ Dam Bridge,FAST FMS,FAST FMS,FAST FMS
02/22/2012 13:55,,1,FAST FMS,743,Detector or Ramp Meter- "A",DMS 51,US-93NB AZ side @ Dam Bridge,FAST FMS,FAST FMS,FAST FMS
02/22/2012 13:56,,1,FAST FMS,744,Detector or Ramp Meter- "A",DMS 52,US-93NB AZ mile marker3,FAST FMS,FAST FMS,FAST FMS
03/14/2012 14:24,,1,FAST FMS,286,Detector or Ramp Meter- "A",Craig-Jones,EB Craig at Jones,FAST FMS,FAST FMS,FAST FMS
04/11/2012 10:16,,1,FAST FMS,285,Detector or Ramp Meter- "A",Range Rd,SB Las Vegas Blvd at Range Rd,FAST FMS,FAST FMS,FAST FMS
05/02/2012 12:18,,1,FAST FMS,239,Detector or Ramp Meter- "A",515007560,I-515 SB CCTV 400 Turtles,CITY OF LAS VEGAS,CITY OF LAS VEGAS,CITY OF LAS VEGAS
05/02/2012 12:23,,1,FAST FMS,111,Detector or Ramp Meter- "A",515007452,I-515 behind Hub 05,CITY OF LAS VEGAS,CITY OF LAS VEGAS,CITY OF LAS VEGAS
05/02/2012 12:25,,1,FAST FMS,110,Detector or Ramp Meter- "A",515007415,I-515 SB  13th Steet,CITY OF LAS VEGAS,CITY OF LAS VEGAS,CITY OF LAS VEGAS
05/02/2012 12:28,,1,FAST FMS,120,Detector or Ramp Meter- "A",515007386,I-515 SB CCTV 404,CITY OF LAS VEGAS,CITY OF LAS VEGAS,CITY OF LAS VEGAS
05/02/2012 12:31,,1,FAST FMS,107,Detector or Ramp Meter- "A",515107350,I-515 NB Eastern RM 6,CITY OF LAS VEGAS,CITY OF LAS VEGAS,CITY OF LAS VEGAS
05/02/2012 12:36,,1,FAST FMS,98,Detector or Ramp Meter- "A",515007277,I-515 SB Mojave,CITY OF LAS VEGAS,CITY OF LAS VEGAS,CITY OF LAS VEGAS
05/02/2012 12:39,,1,FAST FMS,238,Detector or Ramp Meter- "A",515107317,I-515 NB  28th Street CCTV405,CITY OF LAS VEGAS,CITY OF LAS VEGAS,CITY OF LAS VEGAS
05/02/2012 12:40,,1,FAST FMS,108,Detector or Ramp Meter- "A",515107243,I-515 NB Pecos CCTV 406,CITY OF LAS VEGAS,CITY OF LAS VEGAS,CITY OF LAS VEGAS
05/02/2012 12:43,,1,FAST FMS,95,Detector or Ramp Meter- "A",515107189,I-515 NB Charleston cctv 407,CITY OF LAS VEGAS,CITY OF LAS VEGAS,CITY OF LAS VEGAS
05/03/2012 07:51,,1,FAST FMS,276,Detector or Ramp Meter- "A",DMS,I-515 NB, South of Sahara,FAST FMS,FAST FMS,FAST FMS
